School Decile,Māori,European/ Pākehā,Immersion Level 1,Immersion None,clusters,cluster
1.0,112,0,33,0,0,pink
1.0,109,0,33,0,0,pink
1.0,89,0,33,0,0,pink
1.0,74,0,27,0,0,pink
1.0,77,0,38,0,0,pink
1.0,65,0,35,0,0,pink
1.0,67,0,39,0,0,pink
1.0,66,0,35,0,0,pink
1.0,62,0,35,0,0,pink
1.0,61,0,37,0,0,pink
4.0,10,14,0,0,0,pink
4.0,10,15,0,0,0,pink
4.0,9,17,0,0,0,pink
4.0,5,22,0,0,0,pink
4.0,6,21,0,0,0,pink
2.0,7,26,0,4,0,pink
2.0,3,18,0,1,0,pink
2.0,3,16,0,0,0,pink
2.0,3,18,0,0,0,pink
2.0,2,26,0,0,0,pink
2.0,4,22,0,0,0,pink
2.0,7,18,0,0,0,pink
2.0,6,23,0,0,0,pink
2.0,4,26,0,0,0,pink
2.0,6,26,0,0,0,pink
6.0,11,24,0,0,0,pink
6.0,9,21,0,0,0,pink
6.0,10,19,0,0,0,pink
6.0,10,23,0,0,0,pink
6.0,11,22,0,0,0,pink
5.0,13,22,0,0,0,pink
5.0,10,26,0,0,0,pink
5.0,11,25,0,0,0,pink
5.0,12,17,0,0,0,pink
5.0,13,21,0,0,0,pink
5.0,13,22,0,0,0,pink
5.0,10,16,0,0,0,pink
5.0,6,11,0,0,0,pink
5.0,5,9,0,0,0,pink
5.0,9,7,0,0,0,pink
2.0,92,25,0,0,0,pink
2.0,86,22,0,0,0,pink
2.0,95,16,0,0,0,pink
2.0,80,7,0,0,0,pink
2.0,46,4,0,0,0,pink
1.0,49,11,0,0,0,pink
1.0,46,16,0,0,0,pink
1.0,44,20,0,0,0,pink
1.0,51,19,0,0,0,pink
1.0,42,15,0,0,0,pink
1.0,54,14,0,0,0,pink
1.0,69,22,0,0,0,pink
1.0,56,22,0,0,0,pink
1.0,70,16,0,0,0,pink
1.0,86,13,0,0,0,pink
5.0,68,324,0,1,0,pink
5.0,70,321,0,0,0,pink
5.0,61,340,0,0,0,pink
5.0,86,348,0,0,0,pink
5.0,66,333,0,0,0,pink
6.0,95,316,0,0,0,pink
6.0,91,319,0,0,0,pink
6.0,105,334,0,0,0,pink
6.0,108,345,0,0,0,pink
6.0,94,342,0,0,0,pink
6.0,99,341,0,0,0,pink
6.0,96,342,0,0,0,pink
6.0,112,340,0,0,0,pink
6.0,121,350,0,0,0,pink
6.0,119,325,0,0,0,pink
4.0,178,122,0,0,0,pink
4.0,161,115,0,0,0,pink
4.0,177,98,0,0,0,pink
4.0,185,97,0,0,0,pink
4.0,205,95,0,0,0,pink
3.0,199,79,0,0,0,pink
3.0,230,91,0,0,0,pink
3.0,229,97,0,0,0,pink
3.0,234,91,0,0,0,pink
3.0,209,80,0,0,0,pink
3.0,212,62,0,0,0,pink
3.0,202,67,0,0,0,pink
3.0,204,67,0,0,0,pink
3.0,206,59,0,0,0,pink
3.0,174,63,0,0,0,pink
2.0,143,47,0,0,0,pink
2.0,143,55,0,0,0,pink
2.0,119,60,0,0,0,pink
2.0,133,50,0,0,0,pink
2.0,127,52,0,0,0,pink
3.0,121,56,0,0,0,pink
3.0,142,67,0,0,0,pink
3.0,144,60,0,0,0,pink
3.0,142,65,0,1,0,pink
3.0,145,68,0,0,0,pink
3.0,115,67,0,0,0,pink
3.0,123,77,0,0,0,pink
3.0,118,80,0,1,0,pink
3.0,125,77,0,0,0,pink
3.0,114,66,0,0,0,pink
7.0,14,117,0,0,0,pink
7.0,16,100,0,0,0,pink
7.0,18,94,0,0,0,pink
7.0,15,83,0,0,0,pink
7.0,13,70,0,0,0,pink
7.0,12,74,0,0,0,pink
7.0,19,71,0,0,0,pink
7.0,18,67,0,0,0,pink
7.0,16,90,0,0,0,pink
7.0,25,107,0,0,0,pink
7.0,29,120,0,0,0,pink
7.0,34,122,0,0,0,pink
7.0,28,121,0,0,0,pink
7.0,27,120,0,0,0,pink
7.0,28,116,0,0,0,pink
5.0,241,406,20,0,0,pink
5.0,227,383,0,0,0,pink
5.0,237,421,0,0,0,pink
5.0,232,425,0,0,0,pink
5.0,228,430,0,0,0,pink
5.0,218,428,0,0,0,pink
5.0,203,293,0,0,0,pink
5.0,203,257,0,0,0,pink
5.0,238,259,0,0,0,pink
5.0,247,212,0,0,0,pink
5.0,270,239,0,0,0,pink
5.0,281,304,0,0,0,pink
5.0,284,343,0,0,0,pink
5.0,327,392,0,0,0,pink
5.0,309,370,0,0,0,pink
1.0,203,21,0,0,0,pink
1.0,203,24,0,0,0,pink
1.0,212,30,0,0,0,pink
1.0,204,27,0,0,0,pink
1.0,197,21,0,0,0,pink
1.0,218,24,0,0,0,pink
1.0,277,27,0,1,0,pink
1.0,269,25,0,2,0,pink
1.0,299,22,0,6,0,pink
1.0,245,21,0,0,0,pink
1.0,241,20,0,0,0,pink
1.0,230,15,0,1,0,pink
1.0,214,15,0,0,0,pink
1.0,207,13,0,0,0,pink
1.0,203,19,0,0,0,pink
5.0,145,228,0,0,0,pink
5.0,137,210,0,0,0,pink
5.0,126,187,0,0,0,pink
5.0,129,170,0,0,0,pink
4.0,140,159,0,0,0,pink
3.0,152,153,0,0,0,pink
3.0,158,177,0,0,0,pink
3.0,141,175,21,0,0,pink
3.0,149,173,21,0,0,pink
3.0,142,148,21,0,0,pink
3.0,138,154,49,0,0,pink
3.0,160,156,62,0,0,pink
3.0,158,160,59,0,0,pink
3.0,168,148,58,0,0,pink
3.0,173,147,73,0,0,pink
1.0,164,0,164,0,0,pink
1.0,106,0,106,0,0,pink
1.0,95,0,95,0,0,pink
1.0,92,0,92,0,0,pink
1.0,98,0,98,0,0,pink
2.0,111,0,111,0,0,pink
2.0,126,0,126,0,0,pink
2.0,145,0,145,0,0,pink
2.0,184,0,184,0,0,pink
2.0,191,0,191,0,0,pink
2.0,208,0,206,0,0,pink
2.0,228,0,226,0,0,pink
2.0,258,0,256,0,0,pink
2.0,252,0,252,0,0,pink
2.0,270,0,270,0,0,pink
3.0,99,117,0,0,0,pink
3.0,112,121,0,0,0,pink
3.0,105,118,0,0,0,pink
3.0,108,101,0,0,0,pink
3.0,109,90,0,0,0,pink
3.0,95,85,0,0,0,pink
3.0,87,91,0,0,0,pink
3.0,91,91,0,0,0,pink
3.0,83,88,0,0,0,pink
3.0,96,88,0,0,0,pink
3.0,94,91,0,0,0,pink
3.0,83,99,0,0,0,pink
3.0,84,109,0,0,0,pink
3.0,88,113,0,0,0,pink
3.0,79,102,0,0,0,pink
3.0,168,45,77,0,0,pink
3.0,171,52,73,0,0,pink
3.0,190,57,72,0,0,pink
3.0,182,50,79,0,0,pink
3.0,213,53,84,0,0,pink
4.0,208,57,81,0,0,pink
4.0,208,60,92,1,0,pink
4.0,235,72,117,0,0,pink
4.0,219,74,107,0,0,pink
4.0,246,61,111,0,0,pink
4.0,229,53,110,0,0,pink
4.0,235,63,119,0,0,pink
4.0,233,62,115,0,0,pink
4.0,233,70,116,0,0,pink
4.0,223,58,120,0,0,pink
3.0,279,239,0,1,0,pink
3.0,278,260,0,0,0,pink
3.0,291,240,0,0,0,pink
3.0,311,247,0,0,0,pink
3.0,306,253,0,0,0,pink
3.0,321,252,0,0,0,pink
3.0,334,234,0,0,0,pink
3.0,343,216,0,0,0,pink
3.0,353,204,0,0,0,pink
3.0,359,186,0,0,0,pink
3.0,404,178,0,0,0,pink
3.0,395,164,0,0,0,pink
3.0,377,153,0,0,0,pink
3.0,376,145,0,0,0,pink
3.0,366,143,0,0,0,pink
5.0,14,55,0,0,0,pink
5.0,14,61,0,0,0,pink
5.0,21,49,0,0,0,pink
5.0,21,50,0,0,0,pink
5.0,39,47,0,0,0,pink
5.0,42,48,0,0,0,pink
5.0,47,50,0,0,0,pink
5.0,40,54,0,0,0,pink
5.0,38,60,0,0,0,pink
5.0,39,57,0,0,0,pink
5.0,45,64,0,0,0,pink
5.0,59,60,0,1,0,pink
5.0,50,52,0,0,0,pink
5.0,61,57,0,1,0,pink
5.0,68,50,0,0,0,pink
5.0,40,51,0,0,0,pink
5.0,53,60,0,0,0,pink
5.0,49,55,0,0,0,pink
5.0,59,50,0,0,0,pink
5.0,45,53,0,0,0,pink
5.0,44,61,0,0,0,pink
5.0,45,65,0,0,0,pink
5.0,40,65,0,0,0,pink
5.0,36,64,0,0,0,pink
5.0,32,78,0,0,0,pink
5.0,36,76,0,0,0,pink
5.0,37,69,0,0,0,pink
5.0,38,65,0,0,0,pink
5.0,38,66,0,0,0,pink
5.0,43,64,0,0,0,pink
3.0,193,85,0,0,0,pink
3.0,188,68,0,0,0,pink
3.0,183,68,0,0,0,pink
3.0,174,72,0,0,0,pink
3.0,196,77,0,0,0,pink
3.0,210,76,0,0,0,pink
3.0,205,100,0,0,0,pink
3.0,209,120,0,0,0,pink
3.0,203,118,0,0,0,pink
3.0,185,105,0,0,0,pink
3.0,160,101,0,0,0,pink
3.0,165,95,0,0,0,pink
3.0,170,85,0,0,0,pink
3.0,182,92,0,0,0,pink
3.0,185,85,0,0,0,pink
5.0,149,262,0,0,0,pink
5.0,140,266,0,0,0,pink
5.0,122,250,0,0,0,pink
5.0,99,238,0,0,0,pink
5.0,116,253,0,0,0,pink
5.0,131,248,0,0,0,pink
5.0,140,239,0,0,0,pink
5.0,144,227,0,0,0,pink
5.0,150,195,0,0,0,pink
5.0,145,197,0,0,0,pink
5.0,124,178,0,0,0,pink
5.0,143,179,0,0,0,pink
5.0,165,153,0,0,0,pink
5.0,148,144,0,0,0,pink
5.0,145,132,0,0,0,pink
3.0,9,34,0,14,0,pink
3.0,9,39,0,19,0,pink
3.0,9,35,0,0,0,pink
3.0,10,38,0,0,0,pink
3.0,17,37,0,0,0,pink
3.0,18,40,0,0,0,pink
3.0,15,34,0,0,0,pink
3.0,25,36,0,1,0,pink
3.0,27,34,0,0,0,pink
3.0,32,34,0,0,0,pink
3.0,22,25,0,0,0,pink
3.0,36,42,0,0,0,pink
3.0,38,38,0,0,0,pink
3.0,34,38,0,0,0,pink
3.0,36,40,0,0,0,pink
9.0,18,277,0,0,0,pink
9.0,22,269,0,0,0,pink
9.0,20,263,0,0,0,pink
9.0,20,282,0,0,0,pink
9.0,23,272,0,0,0,pink
10.0,27,276,0,0,0,pink
10.0,19,286,0,0,0,pink
10.0,15,296,0,0,0,pink
10.0,16,288,0,0,0,pink
10.0,23,287,0,0,0,pink
10.0,28,292,0,0,0,pink
10.0,31,285,0,0,0,pink
10.0,29,298,0,0,0,pink
10.0,36,295,0,0,0,pink
10.0,30,308,0,0,0,pink
8.0,33,123,0,0,0,pink
8.0,33,162,0,0,0,pink
8.0,38,168,0,0,0,pink
8.0,43,184,0,0,0,pink
8.0,49,175,0,0,0,pink
9.0,37,189,0,0,0,pink
9.0,39,188,0,0,0,pink
9.0,37,180,0,0,0,pink
9.0,40,196,0,0,0,pink
9.0,36,202,0,0,0,pink
9.0,39,187,0,0,0,pink
9.0,36,163,0,0,0,pink
9.0,29,152,0,0,0,pink
9.0,24,158,0,0,0,pink
9.0,22,155,0,0,0,pink
6.0,113,561,0,0,0,pink
6.0,140,543,0,0,0,pink
6.0,147,530,0,0,0,pink
6.0,158,508,0,0,0,pink
6.0,170,520,0,0,0,pink
5.0,181,499,0,0,0,pink
5.0,182,508,0,0,0,pink
5.0,175,474,0,0,0,pink
5.0,193,442,0,0,0,pink
5.0,189,374,0,0,0,pink
5.0,173,332,0,0,0,pink
5.0,163,312,0,0,0,pink
5.0,162,331,0,0,0,pink
5.0,166,326,0,0,0,pink
5.0,154,306,0,0,0,pink
2.0,168,78,0,0,0,pink
2.0,154,92,0,0,0,pink
2.0,186,97,0,0,0,pink
2.0,207,104,0,0,0,pink
2.0,193,115,0,0,0,pink
2.0,199,133,0,0,0,pink
2.0,203,139,0,0,0,pink
2.0,190,136,0,50,0,pink
2.0,189,140,0,0,0,pink
2.0,180,145,0,0,0,pink
2.0,192,144,0,3,0,pink
2.0,181,134,0,0,0,pink
2.0,169,123,0,0,0,pink
2.0,175,125,0,0,0,pink
2.0,171,123,0,0,0,pink
4.0,116,61,0,6,0,pink
4.0,107,69,0,0,0,pink
4.0,102,77,0,0,0,pink
4.0,120,96,0,0,0,pink
4.0,129,108,0,0,0,pink
4.0,142,111,0,0,0,pink
4.0,171,102,0,0,0,pink
4.0,173,122,0,0,0,pink
4.0,147,135,0,0,0,pink
4.0,138,151,0,0,0,pink
4.0,160,150,0,0,0,pink
4.0,161,157,0,0,0,pink
4.0,173,150,0,0,0,pink
4.0,182,145,0,0,0,pink
4.0,176,144,0,0,0,pink
3.0,43,43,0,0,0,pink
3.0,43,51,0,0,0,pink
3.0,42,61,0,0,0,pink
3.0,35,69,0,0,0,pink
3.0,41,68,0,0,0,pink
4.0,52,57,0,0,0,pink
4.0,47,59,0,0,0,pink
4.0,60,64,0,0,0,pink
4.0,58,61,0,0,0,pink
4.0,66,61,0,0,0,pink
4.0,72,52,0,0,0,pink
4.0,71,50,0,0,0,pink
4.0,75,45,0,0,0,pink
4.0,85,40,0,0,0,pink
4.0,86,36,0,0,0,pink
6.0,122,224,0,0,0,pink
6.0,111,247,0,0,0,pink
6.0,109,248,0,0,0,pink
6.0,135,239,0,0,0,pink
6.0,138,253,0,0,0,pink
5.0,156,249,0,554,2,dark purple
5.0,144,246,0,0,0,pink
5.0,154,250,0,0,0,pink
5.0,167,268,0,0,0,pink
5.0,167,266,0,0,0,pink
5.0,161,250,0,0,0,pink
5.0,160,251,0,0,0,pink
5.0,153,255,0,0,0,pink
5.0,150,227,0,0,0,pink
5.0,149,180,0,0,0,pink
4.0,23,4,0,0,0,pink
4.0,11,0,0,0,0,pink
10.0,17,161,0,0,0,pink
10.0,17,164,0,0,0,pink
10.0,14,164,0,0,0,pink
10.0,16,192,0,0,0,pink
10.0,12,187,0,0,0,pink
10.0,13,212,0,0,0,pink
10.0,11,220,0,0,0,pink
10.0,16,193,0,0,0,pink
10.0,18,177,0,0,0,pink
10.0,10,175,0,0,0,pink
10.0,11,175,0,0,0,pink
10.0,17,183,0,0,0,pink
10.0,19,173,0,0,0,pink
10.0,18,159,0,0,0,pink
10.0,25,158,0,0,0,pink
3.0,34,12,0,0,0,pink
3.0,44,8,0,0,0,pink
3.0,44,12,0,0,0,pink
3.0,34,15,0,0,0,pink
3.0,26,6,0,0,0,pink
2.0,24,7,0,0,0,pink
2.0,23,11,0,0,0,pink
2.0,17,11,0,0,0,pink
2.0,10,9,0,0,0,pink
2.0,5,14,0,0,0,pink
2.0,16,13,0,0,0,pink
2.0,18,12,0,0,0,pink
2.0,18,14,0,0,0,pink
2.0,22,2,0,1,0,pink
2.0,22,3,0,1,0,pink
9.0,6,91,0,0,0,pink
9.0,6,82,0,0,0,pink
9.0,6,70,0,0,0,pink
9.0,3,69,0,0,0,pink
9.0,5,50,0,0,0,pink
8.0,6,53,0,0,0,pink
8.0,6,44,0,0,0,pink
8.0,3,53,0,0,0,pink
8.0,4,49,0,0,0,pink
8.0,2,47,0,0,0,pink
8.0,6,49,0,0,0,pink
8.0,9,42,0,0,0,pink
8.0,9,36,0,0,0,pink
8.0,10,20,0,0,0,pink
8.0,14,25,0,0,0,pink
4.0,29,76,0,0,0,pink
4.0,20,71,0,0,0,pink
4.0,16,60,0,0,0,pink
4.0,18,66,0,0,0,pink
4.0,22,69,0,0,0,pink
5.0,19,64,0,0,0,pink
5.0,26,61,0,0,0,pink
5.0,36,58,0,0,0,pink
5.0,31,59,0,0,0,pink
5.0,35,54,0,0,0,pink
5.0,42,47,0,0,0,pink
5.0,57,55,0,0,0,pink
5.0,65,60,0,0,0,pink
5.0,67,56,0,0,0,pink
5.0,69,49,0,0,0,pink
9.0,36,360,0,0,0,pink
9.0,36,360,0,0,0,pink
9.0,38,382,0,0,0,pink
9.0,46,387,0,0,0,pink
9.0,51,392,0,0,0,pink
8.0,57,365,0,0,0,pink
8.0,58,344,0,0,0,pink
8.0,48,313,0,0,0,pink
8.0,68,308,0,0,0,pink
8.0,65,265,0,0,0,pink
8.0,69,272,0,0,0,pink
8.0,71,275,0,0,0,pink
8.0,85,238,0,0,0,pink
8.0,65,220,0,0,0,pink
8.0,62,204,0,0,0,pink
8.0,45,415,0,0,0,pink
8.0,47,423,0,0,0,pink
8.0,47,450,0,0,0,pink
8.0,55,436,0,0,0,pink
8.0,61,445,0,0,0,pink
9.0,60,469,0,0,0,pink
9.0,70,435,0,0,0,pink
9.0,76,435,0,0,0,pink
9.0,78,423,0,0,0,pink
9.0,88,395,0,0,0,pink
9.0,97,378,0,0,0,pink
9.0,123,399,0,0,0,pink
9.0,117,372,0,0,0,pink
9.0,130,363,0,0,0,pink
9.0,130,372,0,0,0,pink
8.0,5,151,0,0,0,pink
8.0,10,150,0,0,0,pink
8.0,13,152,0,0,0,pink
8.0,12,155,0,0,0,pink
8.0,9,152,0,0,0,pink
7.0,12,155,0,0,0,pink
7.0,11,159,0,0,0,pink
7.0,13,153,0,0,0,pink
7.0,18,146,0,0,0,pink
7.0,20,143,0,0,0,pink
7.0,24,140,0,0,0,pink
7.0,24,137,0,0,0,pink
7.0,31,148,0,0,0,pink
7.0,28,113,0,0,0,pink
7.0,23,109,0,0,0,pink
10.0,5,53,0,0,0,pink
10.0,2,41,0,0,0,pink
10.0,7,41,0,0,0,pink
10.0,10,26,0,0,0,pink
10.0,3,18,0,0,0,pink
7.0,6,18,0,0,0,pink
7.0,10,19,0,0,0,pink
7.0,18,18,0,1,0,pink
7.0,6,24,0,1,0,pink
7.0,2,27,0,0,0,pink
7.0,7,28,0,0,0,pink
7.0,7,37,0,0,0,pink
7.0,4,44,0,0,0,pink
7.0,4,40,0,0,0,pink
7.0,5,32,0,0,0,pink
3.0,35,9,0,0,0,pink
3.0,36,10,0,0,0,pink
3.0,41,6,0,47,0,pink
3.0,54,4,0,0,0,pink
3.0,59,2,0,0,0,pink
2.0,63,3,0,0,0,pink
2.0,57,3,0,0,0,pink
2.0,49,3,0,0,0,pink
2.0,56,3,0,0,0,pink
2.0,54,6,0,0,0,pink
2.0,55,5,0,0,0,pink
2.0,45,7,0,0,0,pink
2.0,42,6,0,0,0,pink
2.0,47,4,0,0,0,pink
2.0,39,3,0,0,0,pink
3.0,102,102,0,0,0,pink
3.0,102,110,0,0,0,pink
3.0,105,102,0,0,0,pink
3.0,109,103,0,11,0,pink
3.0,114,104,0,0,0,pink
3.0,116,103,0,0,0,pink
3.0,122,114,0,4,0,pink
3.0,118,107,0,0,0,pink
3.0,115,109,0,0,0,pink
3.0,123,114,0,0,0,pink
3.0,114,112,0,0,0,pink
3.0,119,113,0,0,0,pink
3.0,110,116,0,0,0,pink
3.0,107,98,0,0,0,pink
3.0,104,81,0,0,0,pink
10.0,19,247,0,0,0,pink
10.0,18,262,0,0,0,pink
10.0,26,248,0,0,0,pink
10.0,28,256,0,0,0,pink
10.0,30,260,0,0,0,pink
10.0,31,281,0,0,0,pink
10.0,43,286,0,0,0,pink
10.0,39,286,0,0,0,pink
10.0,35,298,0,0,0,pink
10.0,32,280,0,0,0,pink
10.0,45,257,0,0,0,pink
10.0,48,228,0,0,0,pink
10.0,57,203,0,0,0,pink
10.0,59,191,0,0,0,pink
10.0,49,166,0,0,0,pink
1.0,66,0,52,0,0,pink
1.0,72,0,60,0,0,pink
1.0,62,0,50,0,0,pink
1.0,69,0,61,0,0,pink
1.0,72,0,72,0,0,pink
1.0,62,0,55,0,0,pink
1.0,65,0,65,0,0,pink
1.0,75,0,75,0,0,pink
1.0,72,1,73,0,0,pink
1.0,92,0,92,0,0,pink
1.0,74,0,71,3,0,pink
1.0,73,0,65,0,0,pink
1.0,77,0,70,0,0,pink
1.0,75,0,42,1,0,pink
1.0,82,0,46,0,0,pink
10.0,76,431,0,0,0,pink
10.0,80,444,0,0,0,pink
10.0,83,457,0,0,0,pink
10.0,86,455,0,0,0,pink
10.0,82,459,0,0,0,pink
10.0,89,443,0,0,0,pink
10.0,97,439,0,0,0,pink
10.0,96,427,0,0,0,pink
10.0,114,420,0,0,0,pink
10.0,114,394,0,0,0,pink
10.0,114,376,0,0,0,pink
10.0,122,326,0,0,0,pink
10.0,119,303,0,0,0,pink
10.0,130,283,0,0,0,pink
10.0,131,272,0,0,0,pink
7.0,35,143,0,2,0,pink
7.0,27,131,0,0,0,pink
7.0,27,125,0,0,0,pink
7.0,32,145,0,0,0,pink
7.0,35,157,0,0,0,pink
8.0,48,161,0,0,0,pink
8.0,53,159,0,0,0,pink
8.0,47,160,0,0,0,pink
8.0,49,162,0,0,0,pink
8.0,47,177,0,0,0,pink
8.0,49,193,0,0,0,pink
8.0,53,191,0,0,0,pink
8.0,50,169,0,0,0,pink
8.0,47,142,0,0,0,pink
8.0,37,140,0,0,0,pink
1.0,159,61,0,0,0,pink
1.0,184,52,0,0,0,pink
1.0,174,54,0,0,0,pink
1.0,170,40,0,0,0,pink
1.0,180,44,0,0,0,pink
1.0,157,34,0,0,0,pink
1.0,168,31,0,0,0,pink
1.0,159,29,0,0,0,pink
1.0,152,35,0,0,0,pink
1.0,175,35,0,0,0,pink
1.0,175,28,0,0,0,pink
1.0,177,35,0,0,0,pink
1.0,160,34,0,0,0,pink
1.0,143,30,0,0,0,pink
1.0,141,23,0,0,0,pink
1.0,151,4,0,0,0,pink
1.0,147,5,0,0,0,pink
1.0,149,4,0,0,0,pink
1.0,170,7,0,0,0,pink
1.0,133,4,0,0,0,pink
1.0,173,6,0,0,0,pink
1.0,180,8,0,0,0,pink
1.0,173,4,0,0,0,pink
1.0,148,3,0,3,0,pink
1.0,137,1,0,0,0,pink
1.0,118,4,0,0,0,pink
1.0,124,8,0,0,0,pink
1.0,103,5,0,0,0,pink
1.0,107,5,0,0,0,pink
1.0,99,6,0,0,0,pink
1.0,205,12,0,0,0,pink
1.0,230,17,0,2,0,pink
1.0,209,15,0,0,0,pink
1.0,219,15,0,0,0,pink
1.0,223,19,0,0,0,pink
1.0,230,18,0,0,0,pink
1.0,240,19,0,0,0,pink
1.0,252,27,0,0,0,pink
1.0,281,22,0,0,0,pink
1.0,259,23,0,0,0,pink
1.0,249,23,0,0,0,pink
1.0,228,20,0,0,0,pink
1.0,214,19,0,0,0,pink
1.0,200,14,0,0,0,pink
1.0,235,16,0,0,0,pink
4.0,8,2,0,0,0,pink
4.0,9,3,0,0,0,pink
4.0,9,5,0,0,0,pink
4.0,7,7,0,0,0,pink
4.0,8,13,0,0,0,pink
5.0,8,13,0,0,0,pink
5.0,9,14,0,0,0,pink
5.0,2,5,0,0,0,pink
5.0,1,5,0,0,0,pink
5.0,1,3,0,0,0,pink
5.0,5,2,0,0,0,pink
5.0,5,2,0,0,0,pink
5.0,7,2,0,0,0,pink
5.0,4,2,0,0,0,pink
5.0,4,2,0,0,0,pink
2.0,227,64,0,0,0,pink
2.0,186,60,0,0,0,pink
2.0,180,53,0,0,0,pink
2.0,194,50,0,0,0,pink
2.0,190,48,0,0,0,pink
2.0,186,36,0,0,0,pink
2.0,159,35,0,0,0,pink
2.0,143,35,0,0,0,pink
2.0,145,39,0,0,0,pink
2.0,147,49,0,0,0,pink
2.0,147,43,0,0,0,pink
2.0,151,51,0,0,0,pink
2.0,166,54,0,0,0,pink
2.0,180,67,0,0,0,pink
2.0,168,70,0,0,0,pink
9.0,9,188,0,0,0,pink
9.0,14,169,0,0,0,pink
9.0,16,163,0,0,0,pink
9.0,16,161,0,0,0,pink
9.0,32,148,0,0,0,pink
10.0,36,157,0,0,0,pink
10.0,39,150,0,0,0,pink
10.0,40,137,0,0,0,pink
10.0,37,135,0,0,0,pink
10.0,36,135,0,0,0,pink
10.0,32,130,0,0,0,pink
10.0,40,115,0,0,0,pink
10.0,44,111,0,0,0,pink
10.0,50,105,0,0,0,pink
10.0,49,115,0,0,0,pink
7.0,4,64,0,0,0,pink
7.0,6,51,0,0,0,pink
7.0,9,44,0,0,0,pink
7.0,4,41,0,0,0,pink
7.0,2,45,0,0,0,pink
7.0,3,45,0,0,0,pink
7.0,7,27,0,0,0,pink
7.0,7,23,0,0,0,pink
7.0,8,27,0,2,0,pink
7.0,10,27,0,0,0,pink
7.0,5,24,0,4,0,pink
7.0,11,22,0,14,0,pink
7.0,9,22,0,8,0,pink
7.0,4,14,0,0,0,pink
7.0,5,14,0,0,0,pink
7.0,4,68,0,0,0,pink
7.0,10,64,0,0,0,pink
7.0,20,58,0,0,0,pink
7.0,21,58,0,0,0,pink
7.0,20,51,0,0,0,pink
8.0,17,49,0,0,0,pink
8.0,20,65,0,0,0,pink
8.0,17,74,0,0,0,pink
8.0,20,73,0,0,0,pink
8.0,29,76,0,0,0,pink
8.0,25,70,0,0,0,pink
8.0,22,70,0,0,0,pink
8.0,18,69,0,0,0,pink
8.0,18,47,0,0,0,pink
8.0,21,40,0,0,0,pink
1.0,43,0,0,0,0,pink
1.0,36,1,3,2,0,pink
1.0,34,0,0,0,0,pink
1.0,30,0,0,0,0,pink
1.0,27,0,0,0,0,pink
1.0,22,0,0,0,0,pink
1.0,9,0,0,0,0,pink
1.0,26,0,0,0,0,pink
1.0,54,0,0,0,0,pink
1.0,60,0,0,0,0,pink
1.0,54,0,0,0,0,pink
1.0,52,0,0,0,0,pink
1.0,47,0,0,0,0,pink
1.0,35,0,0,0,0,pink
1.0,33,0,0,0,0,pink
9.0,2,38,0,0,0,pink
9.0,8,39,0,0,0,pink
9.0,6,46,0,0,0,pink
9.0,5,47,0,0,0,pink
9.0,13,58,0,0,0,pink
8.0,13,59,0,0,0,pink
8.0,11,78,0,0,0,pink
8.0,13,72,0,0,0,pink
8.0,13,69,0,0,0,pink
8.0,18,86,0,0,0,pink
8.0,24,102,0,0,0,pink
8.0,18,98,0,0,0,pink
8.0,15,101,0,0,0,pink
8.0,11,105,0,0,0,pink
8.0,13,97,0,0,0,pink
2.0,359,119,23,0,0,pink
2.0,283,116,13,0,0,pink
2.0,291,104,0,0,0,pink
2.0,272,95,0,0,0,pink
2.0,284,83,0,0,0,pink
2.0,269,55,0,0,0,pink
2.0,240,53,0,0,0,pink
2.0,226,60,0,0,0,pink
2.0,249,58,29,0,0,pink
2.0,277,71,39,0,0,pink
2.0,263,76,21,0,0,pink
2.0,281,77,19,0,0,pink
2.0,240,61,16,0,0,pink
2.0,224,44,23,0,0,pink
2.0,226,43,26,0,0,pink
4.0,14,30,0,0,0,pink
4.0,17,32,0,0,0,pink
4.0,23,33,0,0,0,pink
4.0,28,34,0,0,0,pink
4.0,27,37,0,0,0,pink
5.0,30,37,0,0,0,pink
5.0,31,37,0,0,0,pink
5.0,37,44,0,0,0,pink
5.0,41,41,0,0,0,pink
5.0,45,39,0,0,0,pink
5.0,42,45,0,0,0,pink
5.0,44,42,0,0,0,pink
5.0,50,44,0,0,0,pink
5.0,48,39,0,0,0,pink
5.0,46,42,0,0,0,pink
2.0,15,42,0,0,0,pink
2.0,18,39,0,0,0,pink
2.0,16,36,0,0,0,pink
2.0,10,35,0,0,0,pink
2.0,10,33,0,0,0,pink
3.0,13,31,0,0,0,pink
3.0,13,32,0,0,0,pink
3.0,20,35,0,0,0,pink
3.0,15,23,0,0,0,pink
3.0,9,30,0,0,0,pink
3.0,12,37,0,0,0,pink
3.0,16,44,0,0,0,pink
3.0,17,48,0,1,0,pink
3.0,20,41,0,0,0,pink
3.0,21,40,0,0,0,pink
9.0,6,53,0,0,0,pink
9.0,5,58,0,0,0,pink
9.0,12,60,0,0,0,pink
9.0,7,62,0,0,0,pink
9.0,9,67,0,0,0,pink
8.0,12,58,0,0,0,pink
8.0,16,67,0,0,0,pink
8.0,21,75,0,0,0,pink
8.0,12,69,0,0,0,pink
8.0,11,55,0,0,0,pink
8.0,10,19,0,0,0,pink
8.0,12,16,0,0,0,pink
8.0,11,17,0,0,0,pink
8.0,10,15,0,0,0,pink
